T,tsne-2d-one,tsne-2d-two
1.9000000000000001,31.66198,-131.45386
1.9000000000000001,-19.687204,53.87496
1.9000000000000001,-27.320896,-116.546135
1.9000000000000001,50.110764,-51.02728
1.9000000000000001,-17.068966,-33.936214
1.9000000000000001,-36.162758,64.48164
1.9000000000000001,-50.265717,64.41094
1.9000000000000001,9.990047,-83.519135
1.9000000000000001,41.526394,-70.40146
1.9000000000000001,0.6252179,-122.89339
1.9000000000000001,10.766493,108.601875
1.9000000000000001,-63.938168,47.08978
1.9000000000000001,45.00374,-48.911327
1.9000000000000001,-47.296097,102.372665
1.9000000000000001,61.01335,-116.34441
1.9000000000000001,-30.670698,84.52133
1.9000000000000001,-78.223236,130.66411
1.9000000000000001,7.005791,91.18656
1.9000000000000001,38.96937,-60.694897
1.9000000000000001,-122.45746,36.616165
1.9000000000000001,-17.298962,-102.84558
1.9000000000000001,-21.200268,74.857056
1.9000000000000001,-85.85654,83.72343
1.9000000000000001,-37.041573,79.07689
1.9000000000000001,36.04728,-97.66272
1.9000000000000001,-40.162514,105.616585
1.9000000000000001,60.467537,-84.076416
1.9000000000000001,-27.601679,94.08909
1.9000000000000001,-13.12864,130.55635
1.9000000000000001,-9.73029,145.41827
1.9000000000000001,3.1844618,-108.79638
1.9000000000000001,-14.777394,120.64659
1.9000000000000001,43.83695,-82.306854
1.9000000000000001,19.21596,-123.407845
1.9000000000000001,-49.982166,-51.620724
1.9000000000000001,-3.95599,90.48078
1.9000000000000001,19.804434,-103.500786
1.9000000000000001,29.816862,-72.87411
1.9000000000000001,-36.869267,95.290245
1.9000000000000001,-8.116794,-68.75786
1.9000000000000001,-86.23673,62.847404
1.9000000000000001,-8.728213,134.06763
1.9000000000000001,-48.22101,153.05591
1.9000000000000001,40.274227,-122.869484
1.9000000000000001,49.46802,-85.44745
1.9000000000000001,9.27697,-42.68204
1.9000000000000001,-35.268757,114.07589
1.9000000000000001,-3.1085496,130.13216
1.9000000000000001,4.662709,114.31295
1.9000000000000001,-18.034708,-139.77933
1.9000000000000001,-19.248428,-133.96922
1.9000000000000001,-11.66207,-126.6942
1.9000000000000001,-20.384377,110.28897
1.9000000000000001,-59.58689,150.72018
1.9000000000000001,1.8021967,95.46539
1.9000000000000001,-81.80216,119.580444
1.9000000000000001,-59.67946,150.88017
1.9000000000000001,5.490943,-148.02246
1.9000000000000001,-33.322422,-90.757256
1.9000000000000001,-86.83268,93.812485
1.9000000000000001,-31.98966,85.75034
1.9000000000000001,2.8076618,-128.6646
1.9000000000000001,-2.2430353,130.03348
1.9000000000000001,11.96201,105.912315
1.9000000000000001,-52.571934,126.90222
1.9000000000000001,-6.3636885,95.48811
1.9000000000000001,1.6408738,-109.49014
1.9000000000000001,-37.122948,144.92151
1.9000000000000001,-47.180134,98.818726
1.9000000000000001,14.756435,137.61427
1.9000000000000001,47.26184,-85.9995
1.9000000000000001,-17.582281,91.05703
1.9000000000000001,25.974611,-122.68122
1.9000000000000001,-122.264725,27.09202
1.9000000000000001,2.9747317,-112.07108
1.9000000000000001,4.4705806,-126.0746
1.9000000000000001,7.280515,-118.54198
1.9000000000000001,27.61667,-152.45766
1.9000000000000001,25.789038,-149.50061
1.9000000000000001,17.439587,140.9103
1.9000000000000001,15.9305315,-114.83354
1.9000000000000001,-11.513702,128.27151
1.9000000000000001,21.614353,-74.94609
1.9000000000000001,-28.375092,65.62361
1.9000000000000001,-4.572733,83.97757
1.9000000000000001,-24.33459,109.81253
1.9000000000000001,8.07018,-146.71164
1.9000000000000001,-26.010057,111.76827
1.9000000000000001,12.866609,-111.05876
1.9000000000000001,-58.016014,135.1945
1.9000000000000001,-4.229002,142.10083
1.9000000000000001,-40.267403,69.27767
1.9000000000000001,41.75188,-110.77313
1.9000000000000001,-49.04743,149.2973
1.9000000000000001,36.404167,-139.53236
1.9000000000000001,-20.654844,124.0645
1.9000000000000001,-28.03473,118.31916
1.9000000000000001,-4.7656703,91.08673
1.9000000000000001,-4.6191363,92.73035
1.9000000000000001,-5.7143764,128.84052
1.9000000000000001,-12.391378,114.31804
1.9000000000000001,9.498568,136.97153
1.9000000000000001,13.571655,-134.54474
1.9000000000000001,6.495071,93.63288
1.9000000000000001,-0.93248326,-101.02872
1.9000000000000001,70.93599,-103.39802
1.9000000000000001,5.004179,-81.210434
1.9000000000000001,-49.143642,62.893517
1.9000000000000001,-9.500369,95.38081
1.9000000000000001,-25.405718,97.25815
1.9000000000000001,5.160205,-133.3652
1.9000000000000001,0.82226145,-65.55383
1.9000000000000001,-6.0141234,161.05421
1.9000000000000001,42.488754,-72.16223
1.9000000000000001,14.897164,-92.97869
1.9000000000000001,36.516674,-115.08925
1.9000000000000001,-51.655617,78.43351
1.9000000000000001,17.297222,-127.87012
1.9000000000000001,-24.518658,85.71853
1.9000000000000001,52.671974,-91.59562
1.9000000000000001,-60.066925,44.480534
1.9000000000000001,-94.343765,-104.24305
1.9000000000000001,17.092804,-117.1428
1.9000000000000001,-68.221405,84.276245
1.9000000000000001,-49.07908,116.032906
1.9000000000000001,49.81222,-138.42827
1.9000000000000001,-40.88326,137.83484
1.9000000000000001,-59.978794,142.65082
1.9000000000000001,-40.59426,99.790985
1.9000000000000001,26.438004,-103.46714
1.9000000000000001,-23.075232,-108.25207
1.9000000000000001,19.522171,-102.87217
1.9000000000000001,28.977007,-80.40818
1.9000000000000001,28.034039,-85.56251
1.9000000000000001,4.940835,-91.00022
1.9000000000000001,-55.689335,116.686554
1.9000000000000001,-122.605934,37.531933
1.9000000000000001,42.915462,-67.22226
1.9000000000000001,4.7228026,136.67914
1.9000000000000001,15.358645,-68.07295
1.9000000000000001,23.22431,-110.22129
1.9000000000000001,31.97139,-58.34795
1.9000000000000001,-4.9294686,73.393684
1.9000000000000001,-64.61282,88.97957
1.9000000000000001,69.43431,-105.12534
1.9000000000000001,29.217558,-106.49551
2.0,18.901403,-113.34115
2.0,-21.284216,-106.93306
2.0,-43.96461,121.1845
2.0,-36.338287,112.20799
2.0,-20.19039,-43.429977
2.0,3.139655,-71.3162
2.0,50.413406,-133.50964
2.0,-2.8270082,152.28415
2.0,-33.728436,106.304924
2.0,13.140838,-139.50766
2.0,-14.46866,91.564415
2.0,57.813995,-89.143036
2.0,-7.626111,-118.30006
2.0,38.276054,-96.021225
2.0,51.897556,-69.78982
2.0,56.21453,-95.58008
2.0,-76.65147,92.38287
2.0,-36.397896,47.670086
2.0,19.303331,-73.504684
2.0,-34.59161,121.98939
2.0,4.569241,-44.81258
2.0,38.58504,-66.386116
2.0,0.16684577,-115.0784
2.0,-63.21427,84.0998
2.0,39.084538,-68.36911
2.0,21.281485,-38.157875
2.0,-36.589863,98.98512
2.0,4.7328234,117.51186
2.0,-5.231618,86.54246
2.0,-50.14316,130.74225
2.0,53.594376,-119.56578
2.0,-51.40602,64.83922
2.0,-14.072657,87.97228
2.0,7.049799,-53.67703
2.0,6.3065243,-90.6946
2.0,39.76904,-80.46759
2.0,-9.833563,81.92829
2.0,52.461147,-127.01491
2.0,42.167915,-102.459694
2.0,-21.354136,-83.17511
2.0,9.566086,-147.98265
2.0,-49.873844,68.83713
2.0,-79.91482,103.87253
2.0,-5.4977627,124.20759
2.0,0.17951097,153.15999
2.0,-76.41839,23.62978
2.0,-65.98395,84.45272
2.0,-62.852516,139.63861
2.0,54.13428,-85.03478
2.0,-101.5151,-36.649857
2.0,-26.426525,-127.88404
2.0,-33.999084,137.7692
2.0,-12.159236,-103.45704
2.0,-21.402975,119.76996
2.0,-66.99487,111.06751
2.0,5.4448915,-126.71265
2.0,-24.743135,157.80383
2.0,37.599087,-84.46001
2.0,-14.021405,-93.692276
2.0,-40.383953,138.86858
2.0,-10.982879,84.19241
2.0,-61.31302,140.08272
2.0,-68.79598,85.05721
2.0,32.60877,-122.1886
2.0,-58.473255,135.41393
2.0,-28.163553,66.13832
2.0,-68.42362,26.912516
2.0,-28.380713,-44.74294
2.0,-73.16043,121.391365
2.0,14.2501135,61.208332
2.0,-49.1905,75.56669
2.0,25.927782,-56.617077
2.0,41.135418,-59.801464
2.0,-124.85939,-77.604546
2.0,-25.417105,67.676735
2.0,-47.941387,103.84698
2.0,19.63248,-118.108925
2.0,-14.909274,101.90901
2.0,9.892983,-131.91646
2.0,41.76798,-87.43981
2.0,55.06195,-79.49704
2.0,-14.839694,136.71732
2.0,-61.290615,59.112225
2.0,-98.82386,43.187283
2.0,8.136662,-116.21242
2.0,-50.765533,106.05552
2.0,-44.89444,151.3617
2.0,36.887856,-60.21855
2.0,-26.497297,81.59855
2.0,-94.29457,24.366205
2.0,-18.79775,89.26985
2.0,-29.224749,94.94677
2.0,-51.72401,87.29005
2.0,-58.044178,114.580795
2.0,-1.5579582,-101.6636
2.0,25.886484,-148.09499
2.0,-59.514137,113.3875
2.0,-14.920831,56.821754
2.0,-37.188698,138.47316
2.0,26.360676,-135.26994
2.0,27.935452,-103.523094
2.0,21.044733,-37.16285
2.0,27.615686,-130.93616
2.0,-3.1149268,100.83999
2.0,3.809375,-53.33616
2.0,-67.2801,138.53506
2.0,-25.483376,100.56117
2.0,38.285866,-60.93945
2.0,-19.591131,97.3183
2.0,38.195385,-42.510426
2.0,-29.457008,-90.58476
2.0,35.926964,-72.39953
2.0,-18.652386,-141.79848
2.0,21.521544,-38.340572
2.0,25.792639,-135.37354
2.0,10.00922,-108.38907
2.0,-97.971924,-13.305894
2.0,-22.599365,114.081245
2.0,-56.95748,117.03901
2.0,-34.532143,86.87076
2.0,10.47239,-80.04013
2.0,16.826948,-118.34325
2.0,37.24718,-85.1853
2.0,46.48348,-67.50824
2.0,-55.55271,90.76126
2.0,-29.19184,13.959442
2.0,-2.9907484,-114.199455
2.0,6.1752305,-94.03832
2.0,-69.3916,113.76891
2.0,44.563965,-64.00299
2.0,-24.521688,107.682014
2.0,43.943623,-60.939537
2.0,23.290026,-65.012344
2.0,-30.725006,-102.698784
2.0,28.671717,-136.45161
2.0,-59.141945,101.7199
2.0,3.811823,90.44861
2.0,-24.886105,-59.079346
2.0,55.72733,-85.78716
2.0,-38.08807,48.8628
2.0,15.235997,-87.72685
2.0,22.736992,-65.41219
2.0,44.64008,-81.0619
2.0,-20.781298,138.54915
2.0,-84.21758,122.211945
2.0,-39.76229,90.96523
2.0,-9.720903,67.03522
2.0,15.128907,-113.44424
2.0,-14.179766,91.79792
2.0,-57.65088,127.37529
2.0,50.32239,-100.798805
2.0,19.82719,-66.809456
2.0,51.108753,-86.59241
2.0,-39.4047,117.11206
2.0,-57.395065,-87.49077
2.0,15.504927,-147.03932
2.0,-34.2859,-89.630356
2.0,-25.293856,-131.29173
2.0,-56.529556,132.21251
2.0,-23.772697,-136.1904
2.0,7.645393,-70.33165
2.0,-29.683933,-68.39783
2.0,49.458332,-85.30328
2.0,-42.264996,-29.839245
2.0,4.0496507,-145.46281
2.0,-39.71134,11.63213
2.0,-55.50823,-57.929115
2.0,-68.27412,86.24929
2.0,36.36057,-74.75629
2.0,-15.031784,-111.706726
2.0,4.621846,-146.29797
2.0,-56.88778,44.774334
2.0,38.53262,-42.34705
2.0,-73.88263,119.17736
2.0,-32.257458,93.48912
2.0,2.4450274,139.38441
2.0,27.808016,-34.977055
2.0,-57.116634,87.823235
2.0,9.474031,115.17642
2.0,-88.29157,-42.45584
2.0,-35.397503,50.87676
2.0,49.133938,-72.68024
2.0,-19.95287,97.614365
2.0,-9.159698,85.78272
2.0,-50.015507,116.69428
2.0,-16.508446,61.866043
2.0,-27.867773,-58.40071
2.0,6.961952,-147.19725
2.0,1.8002033,143.75435
2.0,-41.122635,75.10675
2.0,26.064762,-152.32701
2.0,17.147043,-80.81623
2.0,9.837977,-67.07419
2.0,1.6049709,-101.37791
2.0,-6.391155,155.9178
2.0,-44.20812,133.09674
2.0,38.510742,-110.22146
2.0,-65.47647,98.54457
2.0,31.745916,-57.887154
2.0,-64.69993,138.1115
2.0,-3.6972358,-144.70013
2.0,23.0198,-80.32851
2.0,1.8474135,104.57882
2.0,25.831614,-33.45676
2.0,40.092823,-86.733734
2.0,66.87568,-110.68069
2.0,25.803574,-55.32117
2.0,-90.35213,85.29876
2.0,-43.725563,116.14137
2.0,-59.146824,119.102615
2.0,-38.729515,-97.942345
2.0,5.7869816,-144.5023
2.0,-57.89203,87.60368
2.0,-42.628784,57.755173
2.0,1.5626159,-112.74736
2.0,46.042297,-48.036953
2.0,-21.84121,136.5134
2.0,0.74443436,-65.74272
2.0,11.555841,-142.95555
2.0,-3.975917,-113.372665
2.0,28.587904,-73.17963
2.0,-3.5776687,-65.478264
2.0,29.0746,-81.81989
2.0,25.804094,-108.60366
2.0,-27.553402,144.47893
2.0,12.945443,-91.13426
2.0,-37.036118,118.55746
2.0,14.323963,-98.45747
2.0,-60.038525,146.89384
2.0,-62.135773,134.05115
2.0,-25.903196,-130.57898
2.0,28.861006,-136.08376
2.0,-8.247465,-112.19061
2.0,-7.0871687,71.56606
2.0,-5.879256,79.60701
2.0,15.56872,-142.28737
2.0,-0.276592,-71.870285
2.0,-4.686835,-100.78845
2.0,13.000084,-137.07812
2.0,46.407967,-113.72816
2.0,-53.234856,155.90735
2.0,-46.706882,136.48816
2.0,-15.401141,48.508446
2.0,-12.9992,-128.67053
2.0,-28.342815,-26.804173
2.0,25.45418,-149.79747
2.0,-36.31812,145.55934
2.0,57.894463,-121.20504
2.0,41.547676,-68.931656
2.0,-142.64351,-5.883247
2.0,-28.779213,-104.067726
2.0,-38.34583,19.81209
2.0,-49.796635,68.87437
2.0,-11.219999,-93.50423
2.0,19.235485,-108.73261
2.0,-86.204895,117.91344
2.0,-33.81318,162.98608
2.0,-22.446236,115.90394
2.0,20.513292,-109.397545
2.0,0.2960977,87.699684
2.0,-45.225773,69.614685
2.0,-42.034702,143.26962
2.0,-26.864172,138.86047
2.0,-13.148402,118.29635
2.0,-23.861504,147.69643
2.0,-26.116465,117.30406
2.0,-55.197018,151.1747
2.0,20.957062,-101.17377
2.0,49.502003,-93.06629
2.0,-24.039154,82.369995
2.0,-60.808384,94.20292
2.0,36.88911,-58.842274
2.0,-23.732117,-56.892918
2.0,-26.985731,-129.45874
2.0,33.461464,-125.47982
2.0,-49.620937,100.42076
2.0,23.288727,-57.608944
2.0,58.57597,-123.099335
2.0,-78.475105,29.260052
2.0,-30.39552,89.90902
2.0,-18.455315,125.92803
2.0,37.464157,-134.52957
2.0,-16.136341,-93.684074
2.0,-17.561165,62.394577
2.0,-13.290634,101.83575
2.0,-10.608411,94.16959
2.0,-79.01475,-64.83625
2.0,-24.465422,116.94265
2.0,12.542241,-103.91792
2.0,40.907806,-43.624672
2.0,14.231233,-87.68308
2.0,-40.628613,141.78938
2.0,-14.105225,97.97377
2.0,53.238884,-88.28339
2.0,-50.495613,157.05045
2.0,-60.164234,118.33484
2.0,50.14255,-102.47267
2.0,-61.06564,104.8281
2.0,39.294796,-112.70321
2.0,-19.664635,-137.0834
2.0,13.974777,107.33488
2.0,6.2691956,-105.476685
2.0,-27.903486,68.99496
2.0,-9.180947,-104.42583
2.0,56.01948,-97.88482
2.0,-54.62036,60.592186
2.0,-74.099434,96.51522
2.0,20.718899,-127.19095
2.0,20.212435,-149.52667
2.0,-21.680616,-127.26176
2.0,-27.886415,111.41927
2.0,-0.61727375,-123.474106
2.0,-78.025734,82.91254
2.0,-2.7269616,149.95918
2.0,-45.011242,104.41606
2.0,67.827095,-100.092964
2.0,-37.689312,101.3362
2.0,-53.364254,72.14056
2.0,3.706107,141.22787
2.0,50.878952,-66.48995
2.0,13.817749,-110.40958
2.0,-115.769295,13.290096
2.0,-0.41928956,-121.85358
2.0,-35.74023,74.79828
2.0,-18.8169,78.34908
2.0,8.524578,-148.20506
2.0,-2.1457434,-142.37561
2.0,-19.850708,93.72498
2.0,-62.634514,88.89776
2.0,-68.4238,40.948048
2.0,38.078987,-45.876556
2.0,-119.223015,-102.740776
2.0,-74.16408,53.062298
2.0,-73.56106,-24.121178
2.0,38.452297,-114.41894
2.0,-1.7333108,72.90902
2.0,41.3242,-43.93789
2.0,3.8205411,125.65026
2.0,-33.272408,95.98102
2.0,-1.1011031,-140.31891
2.0,-43.962086,-79.58829
2.0,19.848452,-73.912704
2.0,-14.975689,116.74275
2.0,44.06904,-82.29266
2.0,129.30438,-6.656696
2.0,-66.7299,87.46053
2.0,9.48959,-108.325554
2.0,-42.56224,67.30271
2.0,-16.543207,103.6028
2.0,33.043198,-34.82323
2.0,14.166648,-125.56405
2.0,3.858747,-116.132614
2.0,-10.678771,-81.68576
2.0,-107.59613,51.609013
2.0,45.86532,-132.84071
2.0,46.208874,-59.07429
2.0,-59.834545,108.94867
2.0,29.366652,-95.37942
2.0,-37.396812,-76.947685
2.0,-181.94493,17.867577
2.0,11.935631,-142.70224
2.0,35.638912,-52.599792
2.0,-17.866003,89.03881
2.0,-33.52245,144.01587
2.0,32.293114,-98.640144
2.0,-4.581738,105.22303
2.0,37.54447,-67.92342
2.0,10.670924,-64.80335
2.0,8.265125,-146.6102
2.0,17.059837,-116.52825
2.0,56.196472,-78.09866
2.0,8.601816,-44.034172
2.0,65.134514,-98.85497
2.0,-77.4152,69.69318
2.0,-8.727427,94.30486
2.0,-23.975729,82.64696
2.0,-23.429081,71.54428
2.0,70.65528,-116.74637
2.0,-12.463896,-125.585526
2.0,-37.703983,94.71348
2.0,-80.61406,120.285385
2.0,23.226223,-51.296345
2.0,-7.285928,79.84136
2.0,3.1255717,-103.337944
2.0,-20.334108,62.25304
2.0,-101.17023,-14.649733
2.0,-3.171441,101.732414
2.0,41.049717,-120.61826
2.0,-6.9627924,-132.81575
2.0,-22.693115,64.03485
2.0,47.154274,-125.67847
2.0,40.272682,-119.66111
2.0,20.153212,-146.0092
2.0,-1.9397644,110.14741
2.0,-170.90768,-13.068753
2.0,-61.205723,19.951765
2.0,-0.5382979,-99.55997
2.0,-38.774544,46.252544
2.0,-35.103043,64.53651
2.0,-16.48936,135.92987
2.0,-51.61587,97.69378
2.0,-27.057995,-114.10612
2.0,6.434846,-98.476265
2.0,-99.006676,-133.93085
2.0,-29.86143,74.76148
2.0,-85.32793,-11.347563
2.0,18.941473,-95.95584
2.0,12.717062,126.096306
2.0,1.711944,138.14139
2.0,16.16955,-115.515854
2.0,14.489398,-84.3552
2.0,-126.88358,-64.84445
2.0,-40.46568,69.23925
2.0,20.281628,-74.22822
2.0,46.373295,-113.74192
2.0,30.992254,-98.139915
2.0,13.486222,-71.82847
2.0,-14.844444,87.54408
2.0,-59.459373,152.43712
2.0,10.13858,113.33696
2.0,53.263897,-80.591965
2.0,57.43643,-110.98205
2.0,30.270643,-34.271534
2.0,-61.987247,89.99438
2.0,-9.694625,124.52655
2.0,14.4811735,127.64935
2.0,-4.1483784,-102.51238
2.0,27.958883,-86.58765
2.0,-21.774216,-136.31152
2.0,-19.228317,97.163376
2.0,-26.478046,62.006798
2.0,27.838741,-90.01619
2.0,62.220287,-114.66293
2.0,-14.182672,155.57027
2.0,24.301003,-138.8245
2.0,-24.300987,-123.791145
2.0,12.997358,-102.28828
2.0,-72.74051,126.02811
2.0,-76.73114,115.81321
2.0,49.04137,-100.53268
2.0,53.429005,-99.888145
2.0,1.6552495,118.088425
2.0,7.4987464,-114.48937
2.0,-34.456688,100.50155
2.0,-74.658745,-31.807526
2.0,-4.795958,-62.52189
2.0,-52.37921,125.60699
2.0,63.318867,-89.29592
2.0,62.71714,-122.77097
2.0,-53.803593,140.29002
2.0,45.925552,-107.31281
2.0,14.045853,-135.59956
2.0,62.75565,-105.59332
2.0,-8.091846,139.21663
2.0,34.546707,-53.725826
2.0,-18.489042,-80.22335
2.0,-12.122215,-135.55914
2.0,4.9478364,120.9444
2.0,-19.153208,61.420116
2.0,-171.27684,-2.6085768
2.0,4.8278,143.34479
2.0,-19.521303,122.644264
2.0,-4.631626,-56.126793
2.0,-1.0801493,-55.32727
2.0,-16.472576,45.3927
2.0,-65.56965,28.585272
2.0,-38.924126,-5.864874
2.0,52.28211,-59.482704
2.0,-32.217262,-87.42585
2.0,-25.562777,143.52652
2.0,-64.99438,28.43338
2.0,-16.102226,122.91438
2.0,-112.45871,-40.1302
2.0,37.923058,-42.11937
2.0,19.24072,-109.08063
2.0,35.22796,-46.86293
2.0,-43.266438,100.1804
2.0,10.773098,-86.648285
2.0,27.208845,-120.3039
2.0,-28.197672,-57.62847
2.0,-60.36688,100.63569
2.0,-67.94085,85.64795
2.0,37.716877,-102.644646
2.0,-13.79909,-47.67813
2.0,-33.476974,-84.07408
2.0,-50.563316,86.94306
2.0,-0.5420022,-142.125
2.0,-65.249084,-73.05466
2.0,-44.820663,120.21088
2.0,18.281462,-73.44051
2.0,-30.544876,66.19604
2.0,11.995202,-128.51399
2.0,12.421597,-68.92618
2.0,20.446129,-86.47281
2.0,-7.2700725,-119.20122
2.0,6.833227,-76.40344
2.0,-22.28627,117.525444
2.0,2.6627722,-98.364174
2.0,20.002136,-93.86009
2.0,9.104384,-142.2329
2.0,-15.626742,-115.44127
2.0,-30.126913,114.25613
2.0,11.9203,124.66777
2.0,-48.138405,115.4357
2.0,-39.201054,104.40348
2.0,-20.029081,-137.65918
2.0,-20.061537,-104.998825
2.0,27.729277,-98.86561
2.0,8.549644,-65.53348
2.0,17.548489,-153.42857
2.0,68.29709,-114.64948
2.0,-68.20869,111.17318
2.0,48.970245,-109.35926
2.0,7.402294,-126.28152
2.0,23.338749,-148.56993
2.0,-13.101045,-66.242325
2.0,-3.716484,-144.69772
2.0,70.229355,-102.13463
2.0,-42.72494,114.39255
2.0,-22.078686,-120.78924
2.0,-42.56943,66.929
2.0,35.27747,-113.1124
2.0,1.5843303,-127.68365
2.0,-13.350609,129.94994
2.0,-11.79455,149.73862
2.0,-53.622993,115.47684
2.0,9.530545,96.95964
2.0,-38.93697,50.03886
2.0,-84.051254,80.10032
2.0,-81.6466,26.459223
2.0,-18.176987,62.048183
2.0,-48.768173,131.12674
2.0,43.28121,-102.16622
2.0,6.2660413,-64.423416
2.0,-26.930286,116.470505
2.0,-54.77233,71.48757
2.0,-22.503553,114.48195
2.0,34.44936,-74.25989
2.0,-32.196938,94.76254
2.0,-44.89987,-76.5683
2.0,-3.4223943,101.27628
2.0,-33.81674,136.19301
2.0,58.256332,-119.037056
2.0,-28.183582,-85.31541
2.0,35.627697,-103.64109
2.0,-81.71258,120.58364
2.0,63.885212,-92.169945
2.0,33.77519,-57.656754
2.0,-64.15368,-74.53236
2.0,-65.28427,95.06643
2.0,11.8654175,-80.91684
2.0,31.223099,-125.02112
2.0,20.055807,-100.46052
2.0,-50.807438,100.13432
2.0,-5.1354094,73.91621
2.0,-59.54827,15.979565
2.0,-18.659382,104.58071
2.0,-16.128868,45.89767
2.0,38.01195,-109.666245
2.0,-48.25553,-32.499313
2.0,-7.7170105,72.51099
2.0,-3.2719088,-66.331635
2.0,-4.5812516,121.70299
2.0,-79.86292,-146.91917
2.0,16.082657,-115.01769
2.0,-85.985344,12.556825
2.0,32.476006,-93.79005
2.0,-11.899748,138.04634
2.0,-11.78096,139.71284
2.0,-17.570572,-116.52706
2.0,5.1673846,-130.36967
2.0,11.352796,-86.009094
2.0,1.7531574,-50.23972
2.0,12.76223,-93.51857
2.0,-30.22829,89.45017
2.0,-18.136066,50.19148
2.0,33.500885,-63.427734
2.0,41.764515,-71.23478
2.0,-53.464554,111.00704
2.0,-10.478406,-129.13248
2.0,30.211792,-50.060352
2.0,-23.858482,-135.03064
2.0,-88.54724,61.137474
2.0,7.8925214,144.01363
2.0,-199.31819,-6.6530523
2.0,-28.943167,153.64572
2.0,-50.12179,125.367485
2.0,-11.40752,135.9367
2.0,-80.9684,91.55861
2.0,-6.1701236,-146.2568
2.0,11.271139,-137.32736
2.0,13.638707,-135.98457
2.0,54.7547,-105.19378
2.0,-5.8275867,-116.16146
2.0,-55.68792,141.20192
2.0,-42.545834,-25.829117
2.0,-60.038174,121.20466
2.0,40.25337,-52.38348
2.0,13.103726,-100.40211
2.0,10.705062,-128.17029
2.0,-72.96527,119.68761
2.0,-3.610161,-137.80632
2.0,24.846361,-83.833374
2.0,14.642605,110.6872
2.0,-27.180807,64.98836
2.0,-40.92687,110.93633
2.0,-38.171555,111.57513
2.0,-57.306297,74.680756
2.0,-26.231895,134.48923
2.0,-94.64165,-70.64347
2.0,-40.119656,122.080635
2.0,-28.910757,90.86566
2.0,-130.86241,-24.131151
2.0,1.1100646,-125.22804
2.0,49.02608,-54.070057
2.0,1.1109264,90.2902
2.0,61.42075,-89.89498
2.0,-32.311016,99.120575
2.0,28.29005,-89.20291
2.0,64.54601,-118.21277
2.0,-17.12747,-65.05133
2.0,-7.874634,98.617004
2.0,-59.792923,151.02159
2.0,-24.000042,66.927986
2.0,53.29673,-87.14512
2.0,7.908323,-147.38092
2.0,-12.083461,-49.950523
2.0,-1.3816758,77.19709
2.0,-11.711008,139.75485
2.0,-45.89464,121.17038
2.0,-62.1609,20.4951
2.0,-42.069622,134.57478
2.0,-13.616944,108.30412
2.0,17.961117,-123.93446
2.0,-37.215626,159.78966
2.0,-9.953477,151.05476
2.0,-59.409664,47.276855
2.0,11.322965,-95.3941
2.0,-0.8143335,-86.60115
2.0,-17.013159,89.47596
2.0,41.672844,-99.893326
2.0,11.596278,-82.33296
2.0,-25.121578,67.09163
2.0,10.695264,100.002975
2.0,-46.301617,144.5325
2.0,61.45597,-87.150154
2.0,-37.811634,89.48386
2.0,47.275658,-86.297386
2.0,18.082726,-134.92523
2.0,-33.843636,119.39476
2.0,-22.25504,125.1014
2.0,-11.700184,113.24884
2.0,15.520736,-142.18219
2.0,-57.479023,124.023766
2.0,15.5839405,-81.69691
2.0,37.79223,-41.93728
2.0,-41.377674,-35.133747
2.0,-43.188507,100.28161
2.0,-45.669834,108.4212
2.0,18.497305,-109.32175
2.0,19.11068,-148.43971
2.0,-35.406765,64.13907
2.0,-46.0841,71.02474
2.0,-0.535819,-56.91078
2.0,-31.927774,124.98352
2.0,-65.42425,-69.155075
2.0,-10.031752,-126.26014
2.0,44.40789,-55.22921
2.0,38.98069,-84.235916
2.0,60.508446,-81.26551
2.0,4.351474,90.45358
2.0,42.561638,-113.19209
2.0,-9.994273,-107.94362
2.0,20.794088,-66.00298
2.0,-49.248142,73.84493
2.0,-34.63028,110.08639
2.0,-74.69727,86.39504
2.0,-55.17216,140.51949
2.0,-128.92746,-107.253784
2.0,-167.78596,-18.324652
2.0,-85.7001,120.786896
2.0,-35.040524,86.04356
2.0,0.19833814,132.32736
2.0,6.6670976,115.41425
2.0,65.05831,-110.46532
2.0,42.395924,-125.43091
2.0,-84.22497,103.39896
2.0,-63.03826,89.93156
2.0,-1.6899649,76.077896
2.0,58.433064,-85.35039
2.0,12.716794,106.58324
2.0,13.188175,-147.56557
2.0,0.9098878,-117.01065
2.0,51.865383,-84.899124
2.0,23.228039,-125.67709
2.0,38.191196,-122.85621
2.0,6.0516405,-45.18735
2.0,-26.439478,102.03681
2.0,-61.128086,22.487957
2.0,-45.47341,150.31352
2.0,-17.529348,-82.41085
2.0,-31.212585,63.14815
2.0,-10.530776,137.54654
2.0,-30.802027,61.14321
2.0,-104.089905,-65.90489
2.0,-3.0325367,-138.98997
2.0,-5.001567,113.29399
2.0,-137.76645,-59.570004
2.0,50.46369,-98.89396
2.0,-79.22427,74.24205
2.0,-57.75982,149.11949
2.0,-44.945583,-66.43955
2.0,17.153366,-122.4329
2.0,-39.072464,121.064354
2.0,-84.81485,117.257256
2.0,-61.347267,148.18965
2.0,18.086376,-150.60822
2.0,-59.195038,137.91414
2.0,-0.23987952,108.46823
2.0,17.548458,-112.88807
2.0,-78.442276,70.13952
2.0,-89.61884,84.824234
2.0,-75.35476,74.23064
2.0,-34.527317,24.352917
2.0,42.98859,-43.142567
